"","DFS","weights"
"1",-0.345291479820628,0.064525462962963
"2",-0.0414201183431954,0.0326003086419753
"3",-0.337931034482759,0.083912037037037
"4",0.333333333333333,0.00578703703703704
"5",-0.310344827586207,0.0139853395061728
"6",-0.615384615384615,0.0300925925925926
"7",0.5625,0.0432098765432099
"8",-0.67741935483871,0.0478395061728395
"9",1.02798428206033e-16,0.0520833333333333
"10",-0.513097072419106,0.625964506172839
