"","DFS","weights"
"1",-0.935897435897436,0.0632090761750405
"2",0.428571428571429,0.0737439222042139
"3",0.348837209302326,0.156807131280389
"4",0.783783783783784,0.119935170178282
"5",0.393258426966292,0.18030794165316
"6",-0.25748502994012,0.405996758508914
